model_year,egrid_data_year,plant_id,campd_co2_tonnes,egrid_co2_tonnes,ratio_campd_over_egrid_co2,campd_gross_load_mwh,egrid_net_generation_mwh,note
2014,2014,6106,3048558.430541686,3048558.430541686,1.0,3375487.0,3202307.0,implementation consistency only; eGRID already incorporates EIA/EPA sources
2014,2014,7350,493899.3572908595,1051368.4832174387,0.4697680833834865,1284955.0,1273703.0,implementation consistency only; eGRID already incorporates EIA/EPA sources
2014,2014,7931,557469.125926579,397888.5843348524,1.4010684092847154,1519681.0,1493933.0,implementation consistency only; eGRID already incorporates EIA/EPA sources
2014,2014,54761,951883.9774220315,951883.9774220316,0.9999999999999999,2232005.0,2315061.0,implementation consistency only; eGRID already incorporates EIA/EPA sources
2014,2014,55103,893521.1888318916,801861.4090594507,1.114308755524167,2271682.0,2184907.0,implementation consistency only; eGRID already incorporates EIA/EPA sources
2014,2014,55328,1208209.435756534,1208209.4357565339,1.0000000000000002,3188491.0,3100584.0,implementation consistency only; eGRID already incorporates EIA/EPA sources
2014,2014,55544,20057.075329708343,20057.07532970834,1.0000000000000002,50879.0,34991.0,implementation consistency only; eGRID already incorporates EIA/EPA sources
2014,2014,56227,734415.4450534625,734415.4450534625,1.0,1985783.0,1943131.0,implementation consistency only; eGRID already incorporates EIA/EPA sources
2015,2014,6106,2296296.9080643207,3048558.430541686,0.7532402479345954,2528848.0,3202307.0,implementation consistency only; eGRID already incorporates EIA/EPA sources
2015,2014,7350,644729.2302607511,1051368.4832174387,0.6132286068607703,1709674.0,1273703.0,implementation consistency only; eGRID already incorporates EIA/EPA sources
2015,2014,7931,702283.8515108924,397888.5843348524,1.765026389698753,1921147.0,1493933.0,implementation consistency only; eGRID already incorporates EIA/EPA sources
2015,2014,54761,981289.5035005201,951883.9774220316,1.0308919225199347,2308222.0,2315061.0,implementation consistency only; eGRID already incorporates EIA/EPA sources
2015,2014,55103,1092430.1420713635,801861.4090594507,1.3623677729456236,2769293.0,2184907.0,implementation consistency only; eGRID already incorporates EIA/EPA sources
2015,2014,55328,1591249.9940956496,1208209.4357565339,1.3170315898909286,4184587.0,3100584.0,implementation consistency only; eGRID already incorporates EIA/EPA sources
2015,2014,55544,17529.720332630663,20057.07532970834,0.8739918479872195,43678.0,34991.0,implementation consistency only; eGRID already incorporates EIA/EPA sources
2015,2014,56227,863849.6462505386,734415.4450534625,1.176241120838157,2374335.0,1943131.0,implementation consistency only; eGRID already incorporates EIA/EPA sources
2016,2016,6106,1829103.5409127744,1829103.5409127744,1.0,2009572.0,1903052.0,implementation consistency only; eGRID already incorporates EIA/EPA sources
2016,2016,7350,554928.6575740847,1105164.0792639602,0.5021233208589873,1482454.0,1454664.0,implementation consistency only; eGRID already incorporates EIA/EPA sources
2016,2016,7931,657878.8866748222,650730.5140491325,1.010985150490653,1791319.0,1765406.0,implementation consistency only; eGRID already incorporates EIA/EPA sources
2016,2016,54761,806142.4700929646,782575.261136164,1.0301149424562503,1889849.0,1956261.0,implementation consistency only; eGRID already incorporates EIA/EPA sources
2016,2016,55103,1003393.2756005882,998609.7630413475,1.0047901720334398,2526874.0,2427619.0,implementation consistency only; eGRID already incorporates EIA/EPA sources
2016,2016,55328,1250846.5588035495,1250846.5588035495,1.0,3254345.0,3179734.0,implementation consistency only; eGRID already incorporates EIA/EPA sources
2016,2016,55544,28162.751930728802,28162.751930728802,1.0,66344.0,48603.0,implementation consistency only; eGRID already incorporates EIA/EPA sources
2016,2016,56227,897552.9246545725,897552.9246545724,1.0000000000000002,2459231.0,2400517.0,implementation consistency only; eGRID already incorporates EIA/EPA sources
2016,2016,58503,388825.93941685493,388825.939416855,0.9999999999999999,1053902.0,1362782.0,implementation consistency only; eGRID already incorporates EIA/EPA sources
